HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0088894,CL(i-12:0/i-22:0/i-12:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,ICDOARIJSIIPMM-PBWVKRSGSA-N,C68H132O17P2,1283.735,1282.893976786
HMDB0088895,CL(i-12:0/i-22:0/i-12:0/i-14:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,YDLVMDYKWAXYBC-MGSXVFSVSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0088896,CL(i-12:0/i-22:0/i-12:0/i-15:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C,JOJZMPKDBGNEAK-GLCCOQBGSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0088897,CL(i-12:0/i-22:0/i-12:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,JGXQZDGLIFQGDF-ZTOXKGDWSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0088898,CL(i-12:0/i-22:0/i-12:0/i-17:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,OYOQXPFDTCXDMM-QPVVUFHJSA-N,C72H140O17P2,1339.843,1338.956577044
HMDB0088899,CL(i-12:0/i-22:0/i-12:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC,MIQJXIWYOOLIEO-QRMKGNPZSA-N,C72H140O17P2,1339.843,1338.956577044
HMDB0088900,"CL(i-12:0/i-22:0/i-12:0/18:2(9Z,11Z))",[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,MOTKMUVDTSYQCC-JUCMJDTASA-N,C73H138O17P2,1349.838,1348.94092698
HMDB0088901,CL(i-12:0/i-22:0/i-12:0/i-18:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,ASXKQPRPWGYNIN-MXMGCQHCSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0088902,CL(i-12:0/i-22:0/i-12:0/i-19:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC(C)C,UPBALWJMQFDCMC-VNNLQOHZSA-N,C74H144O17P2,1367.897,1366.987877173
HMDB0088903,CL(i-12:0/i-22:0/i-12:0/i-20:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C,OOKZRBWNTURUJK-NTQFVZKBSA-N,C75H146O17P2,1381.924,1381.003527237
HMDB0088904,CL(i-12:0/i-22:0/i-12:0/i-21:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,DWEGVBYEARYWRV-PIDZFBOHSA-N,C76H148O17P2,1395.951,1395.019177302
HMDB0088905,CL(i-12:0/i-22:0/i-12:0/a-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,TVASHEWGODMHFY-OIKWGNQISA-N,C76H148O17P2,1395.951,1395.019177302
HMDB0088906,CL(i-12:0/i-22:0/i-12:0/i-22:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,KCBMZFUSUFOIML-FVROZTDHSA-N,C77H150O17P2,1409.978,1409.034827366
HMDB0088907,CL(i-12:0/i-22:0/i-12:0/i-24:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,NBYXTJDHRMYBCJ-HLFOQYAOSA-N,C79H154O17P2,1438.032,1437.066127495
HMDB0088908,CL(i-12:0/i-22:0/i-12:0/a-25:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,QATUXGFJGVVWOC-MGMJZQPYSA-N,C80H156O17P2,1452.059,1451.081777559
HMDB0088909,CL(i-12:0/i-22:0/i-13:0/i-12:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C,FJJFOQDEGUZDSQ-GOJVTBGYSA-N,C68H132O17P2,1283.735,1282.893976786
HMDB0088910,CL(i-12:0/i-22:0/a-13:0/i-12:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)C,SUWQITCADRZUNI-PBWVKRSGSA-N,C68H132O17P2,1283.735,1282.893976786
HMDB0088911,CL(i-12:0/i-22:0/i-13:0/i-13:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,WPLKZDJDTKSTLJ-OYOCQJCHSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0088912,CL(i-12:0/i-22:0/a-13:0/i-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCC(C)C,ZQFBXJBKNFRWKP-PJJXRTPTSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0088913,CL(i-12:0/i-22:0/a-13:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)CC,LRXYPIAYVJHVSG-NMRGXEAOSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0088914,CL(i-12:0/i-22:0/i-13:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,QUJTVTKTHCVEQC-PJJXRTPTSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0088915,CL(i-12:0/i-22:0/i-13:0/i-14:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,KNHSDVWDZLDGAM-GLFGWPNBSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0088916,CL(i-12:0/i-22:0/a-13:0/i-14:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)C,GEWGGNBYGBXGOW-ZTOXKGDWSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0088917,CL(i-12:0/i-22:0/i-13:0/i-15:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,IDSPKQKUSIMVND-WWKUUFCESA-N,C71H138O17P2,1325.816,1324.94092698
HMDB0088918,CL(i-12:0/i-22:0/a-13:0/i-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC(C)C,XDULBWHJSLXJPT-IJMAZUILSA-N,C71H138O17P2,1325.816,1324.94092698
HMDB0088919,CL(i-12:0/i-22:0/a-13:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)CC,DIBWEWHDXPJTDP-YPGQSUHUSA-N,C71H138O17P2,1325.816,1324.94092698
HMDB0088920,CL(i-12:0/i-22:0/i-13:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,JKBNUZYFOHMXMI-OGILQYNYSA-N,C71H138O17P2,1325.816,1324.94092698
HMDB0088921,CL(i-12:0/i-22:0/i-13:0/i-16:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,JBRLPIKQIKKFNA-ODOYRBSSSA-N,C72H140O17P2,1339.843,1338.956577044
HMDB0088922,CL(i-12:0/i-22:0/a-13:0/i-16:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)C,FLSCEYNYMZCVAP-QRMKGNPZSA-N,C72H140O17P2,1339.843,1338.956577044
HMDB0088923,CL(i-12:0/i-22:0/i-13:0/i-17:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,WXEOUWKQSXXOLI-SHBPMHELSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0088924,CL(i-12:0/i-22:0/a-13:0/i-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCC(C)C,PFSKEQIZSAJLKJ-ADOBSLNNSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0088925,CL(i-12:0/i-22:0/a-13:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)CC,YWEFDHBLFHUBPW-XDRSTTGTSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0088926,CL(i-12:0/i-22:0/i-13:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,NZUQDHCPDJHCED-VZZKVGHUSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0088927,"CL(i-12:0/i-22:0/i-13:0/18:2(9Z,11Z))",[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,LMLNSFMQDBPTCH-RBBLEAQKSA-N,C74H140O17P2,1363.865,1362.956577044
HMDB0088928,CL(i-12:0/i-22:0/i-13:0/i-18:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,GCTHNCZGNDLVBP-CRUFNAILSA-N,C74H144O17P2,1367.897,1366.987877173
HMDB0088929,CL(i-12:0/i-22:0/a-13:0/i-18:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C,CQPGTBYQQFVMED-PTGJPDBBSA-N,C74H144O17P2,1367.897,1366.987877173
HMDB0088930,"CL(i-12:0/i-22:0/a-13:0/18:2(9Z,11Z))[rac]",[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,IJGRSTVJDGKBIU-OBTMSXLZSA-N,C74H140O17P2,1363.865,1362.956577044
HMDB0088931,CL(i-12:0/i-22:0/i-13:0/i-19:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,DWYPTUMQZFSNCY-UMRXOVFLSA-N,C75H146O17P2,1381.924,1381.003527237
HMDB0088932,CL(i-12:0/i-22:0/a-13:0/i-19:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCC(C)C,FMRBMMAOBZUUPE-VVZKYGDFSA-N,C75H146O17P2,1381.924,1381.003527237
HMDB0088933,CL(i-12:0/i-22:0/i-13:0/i-20:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,KYZBETDMNDFKCB-WMPNXZGESA-N,C76H148O17P2,1395.951,1395.019177302
HMDB0088934,CL(i-12:0/i-22:0/a-13:0/i-20:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,GIEFSCPURDSLRU-OIKWGNQISA-N,C76H148O17P2,1395.951,1395.019177302
HMDB0088935,CL(i-12:0/i-22:0/i-13:0/i-21:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,FZQQXDCYVOFCOW-SQYJZSJHSA-N,C77H150O17P2,1409.978,1409.034827366
HMDB0088936,CL(i-12:0/i-22:0/a-13:0/i-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,FRUMLMBYCDCQHV-ALTAVZJKSA-N,C77H150O17P2,1409.978,1409.034827366
HMDB0088937,CL(i-12:0/i-22:0/a-13:0/a-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,HORQSKBTOSLOEW-MJBPTCTRSA-N,C77H150O17P2,1409.978,1409.034827366
HMDB0088938,CL(i-12:0/i-22:0/i-13:0/a-21:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,KRDFNNVOMNILKZ-JBVOCFLYSA-N,C77H150O17P2,1409.978,1409.034827366
HMDB0088939,CL(i-12:0/i-22:0/i-13:0/i-22:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,ROFFNGYRJLKTEB-FXCIZWNUSA-N,C78H152O17P2,1424.005,1423.05047743
HMDB0088940,CL(i-12:0/i-22:0/a-13:0/i-22:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,OVKGXCHGANKMQU-DMTOUAIBSA-N,C78H152O17P2,1424.005,1423.05047743
HMDB0088941,CL(i-12:0/i-22:0/i-13:0/i-24:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,FJERPNAABITUOB-VELVNKBWSA-N,C80H156O17P2,1452.059,1451.081777559
HMDB0088942,CL(i-12:0/i-22:0/a-13:0/i-24:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,IKNMURZMUJSAOQ-OUXRBZRZSA-N,C80H156O17P2,1452.059,1451.081777559
HMDB0088943,CL(i-12:0/i-22:0/a-13:0/a-25:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,BKZKEUHIAUXPGJ-KZKJEGICSA-N,C81H158O17P2,1466.086,1465.097427624
HMDB0088944,CL(i-12:0/i-22:0/i-13:0/a-25:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,KQGQIWGLQAHBBJ-DTBNHAQUSA-N,C81H158O17P2,1466.086,1465.097427624
HMDB0088945,CL(i-12:0/i-22:0/i-14:0/i-12:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C,DTGOJDXJDSDCAP-MGSXVFSVSA-N,C69H134O17P2,1297.762,1296.909626851
HMDB0088946,CL(i-12:0/i-22:0/i-14:0/i-13:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,YKRIBPVZZHBVLS-GLFGWPNBSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0088947,CL(i-12:0/i-22:0/i-14:0/a-13:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,XYKSIOFZKLAJLM-ZTOXKGDWSA-N,C70H136O17P2,1311.789,1310.925276915
HMDB0088948,CL(i-12:0/i-22:0/i-14:0/i-14:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,GYRSRULJCHQBCZ-WWKUUFCESA-N,C71H138O17P2,1325.816,1324.94092698
HMDB0088949,CL(i-12:0/i-22:0/i-14:0/i-15:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,ADRURMKMCVHJJC-ODOYRBSSSA-N,C72H140O17P2,1339.843,1338.956577044
HMDB0088950,CL(i-12:0/i-22:0/i-14:0/a-15:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,MZGDHRQIDAFGBU-CNXFOIRDSA-N,C72H140O17P2,1339.843,1338.956577044
HMDB0088951,CL(i-12:0/i-22:0/i-14:0/i-16:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,YPOWWXHZGKPKFZ-SHBPMHELSA-N,C73H142O17P2,1353.87,1352.972227108
HMDB0088952,CL(i-12:0/i-22:0/i-14:0/i-17:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,QVHNBHNMXUJKFL-CRUFNAILSA-N,C74H144O17P2,1367.897,1366.987877173
HMDB0088953,CL(i-12:0/i-22:0/i-14:0/a-17:0)[rac],[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,AAWLKNQRCGIHCO-GUERLEBKSA-N,C74H144O17P2,1367.897,1366.987877173
