HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0001960,Tin,[SnH4+4],PXQLTWWGPFDWNT-UHFFFAOYSA-N,H4Sn,122.74,123.933496699
HMDB0001966,Titanium,[Ti+4],LCKIEQZJEYYRIY-UHFFFAOYSA-N,Ti,47.867,47.947947053
HMDB0001980,Vasopressin,NCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,BJFIDCADFRDPIO-ZCCHBGLBSA-N,C46H65N13O12S2,1056.218,1055.431705989
HMDB0001989,Tungsten,[W+4],YFGRPIXHCIXTLM-UHFFFAOYSA-N,W,183.84,183.950932553
HMDB0002013,Butyrylcarnitine,CCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,QWYFHHGCZUCMBN-SECBINFHSA-N,C11H21NO4,231.292,231.14705816
HMDB0002017,1-Phenylethylamine,CC(N)C1=CC=CC=C1,RQEUFEKYXDPUSK-UHFFFAOYSA-N,C8H11N,121.1796,121.089149357
HMDB0002024,Imidazoleacetic acid,OC(=O)CC1=CN=CN1,PRJKNHOMHKJCEJ-UHFFFAOYSA-N,C5H6N2O2,126.1133,126.042927446
HMDB0002027,8-Dehydrocholesterol,[H][C@@]1(CC[C@@]2([H])C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)CC1=CC3)[C@H](C)CCCC(C)C,VUKORTMHZDZZFR-BXAZICILSA-N,C27H44O,384.6377,384.33921603
HMDB0002031,Ureidoisobutyric acid,C[C@@H](CNC(N)=O)C(O)=O,PHENTZNALBMCQD-VKHMYHEASA-N,C5H10N2O3,146.1445,146.069142196
HMDB0002032,8-Hydroxyguanine,NC1=NC2=C(NC(=O)N2)C(=O)N1,CLGFIVUFZRGQRP-UHFFFAOYSA-N,C5H5N5O2,167.1255,167.044324429
HMDB0002038,N(6)-Methyllysine,CNCCCC[C@H](N)C(O)=O,PQNASZJZHFPQLE-LURJTMIESA-N,C7H16N2O2,160.2141,160.121177766
HMDB0002044,8-Hydroxyguanosine,NC1=NC2=C(NC(=O)N2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,FPGSEBKFEJEOSA-UMMCILCDSA-N,C10H13N5O6,299.2401,299.086583173
HMDB0002061,Hyaluronic acid,[H]O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2C(O)=O)[C@@H]1NC(C)=O,LJKKEBYAXYCTNF-GIXQJHCPSA-N,(C14H21NO11)nH2O,,
HMDB0002100,Palmitoylethanolamide,CCCCCCCCCCCCCCCC(=O)NCCO,HXYVTAGFYLMHSO-UHFFFAOYSA-N,C18H37NO2,299.4919,299.282429433
HMDB0002103,27-Hydroxycholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC[C@@H](C)CO,FYHRJWMENCALJY-YSQMORBQSA-N,C27H46O2,402.6529,402.349780716
HMDB0002111,Water,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,H2O,18.0153,18.010564686
HMDB0002151,Dimethyl sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,C2H6OS,78.133,78.013935504
HMDB0002174,Cobalamin,[H][C@]12[C@H](CC(N)=O)[C@@]3(C)CCC(=O)NC[C@@H](C)OP([O-])(=O)O[C@H]4[C@@H](O)[C@H](O[C@@H]4CO)N4C=[N+](C5=CC(C)=C(C)C=C45)[Co--]456N1C3=C(C)C1=[N+]4C(=CC3=[N+]5C(=C(C)C4=[N+]6[C@]2(C)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O,NSLAUEAQDBERRV-DSRCUDDDSA-L,C62H88CoN13O14P,1329.369,1328.563777
HMDB0002175,Silicon,[Si+4],RWMKKWXZFRMVPB-UHFFFAOYSA-N,Si,28.0855,27.976926533
HMDB0002179,Peroxynitrite,OON=O,CMFNMSMUKZHDEY-UHFFFAOYSA-N,HNO3,63.012,62.995642896
HMDB0002183,Docosahexaenoic acid,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O,MBMBGCFOFBJSGT-KUBAVDMBSA-N,C22H32O2,328.4883,328.240230268
HMDB0002200,Leukotriene E4,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(O)=O)[C@@H](O)CCCC(O)=O,OTZRAYGBFWZKMX-FRFVZSDQSA-N,C23H37NO5S,439.61,439.239244469
HMDB0002243,Picolinic acid,OC(=O)C1=CC=CC=N1,SIOXPEMLGUPBBT-UHFFFAOYSA-N,C6H5NO2,123.1094,123.032028409
HMDB0002265,"14,15-DiHETrE",CCCCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCC(O)=O,SYAWGTIVOGUZMM-ILYOTBPNSA-N,C20H34O4,338.4816,338.245709576
HMDB0002274,Methylcobalamin,C1(CC[C@@]2([C@@H](CC(N)=O)[C@@]3([C@@]4([N+]5=C([C@H]([C@@]4(CC(N)=O)C)CCC(N)=O)C(C)=C4[N+]6=C(C=C7[N+]8=C([C@H](C7(C)C)CCC(N)=O)C(C)=C2N3[Co-3]568([N+]2=CN([C@H]3O[C@@H]([C@@H](OP(O[C@@H](CN1)C)([O-])=O)[C@H]3O)CO)C1=CC(C)=C(C=C21)C)C)[C@H]([C@@]4(CC(N)=O)C)CCC(N)=O)C)[H])C)=O,JEWJRMKHSMTXPP-WZHZPDAFSA-L,C63H91CoN13O14P,1344.3823,1343.587806391
HMDB0002283,"14R,15S-EpETrE",CCCCC[C@@H]1O[C@@H]1C\C=C/C\C=C/C\C=C/CCCC(O)=O,JBSCUHKPLGKXKH-LLZJRKGESA-N,C20H32O3,320.4663,320.23514489
HMDB0002290,Arsenic,[As+3],LULLIKNODDLMDQ-UHFFFAOYSA-N,As,74.9216,74.921596417
HMDB0002303,Dimethylsulfide,CSC,QMMFVYPAHWMCMS-UHFFFAOYSA-N,C2H6S,62.134,62.019020882
HMDB0002311,"8,9-DiHETrE",CCCCC\C=C/C\C=C/CC(O)C(O)C\C=C/CCCC(O)=O,DCJBINATHQHPKO-TYAUOURKSA-N,C20H34O4,338.4816,338.245709576
HMDB0002314,"11,12-DiHETrE",CCCCC\C=C/CC(O)C(O)C\C=C/C\C=C/CCCC(O)=O,LRPPQRCHCPFBPE-KROJNAHFSA-N,C20H34O4,338.4816,338.245709576
HMDB0002386,Boron,[B+3],FRWDHMWMHYXNLW-UHFFFAOYSA-N,B,10.811,11.009305466
HMDB0002387,Beryllium,[Be++],PWOSZCQLSAMRQW-UHFFFAOYSA-N,Be,9.0122,9.012182135
HMDB0002457,Nickel,[Ni++],VEQPNABPJHWNSG-UHFFFAOYSA-N,Ni,58.6934,57.935347922
HMDB0002500,Bromide,[Br-],CPELXLSAUQHCOX-UHFFFAOYSA-M,Br,79.904,78.918337647
HMDB0002503,Vanadium,[V+3],KOKKJWHERHSKEB-UHFFFAOYSA-N,V,50.9415,50.943963675
HMDB0002659,Silver,[Ag+],FOIXSVOLVBLSDH-UHFFFAOYSA-N,Ag,107.8682,106.90509302
HMDB0002666,Thiamine monophosphate,CC1=C(CCOP(O)(O)=O)SC=[N+]1CC1=CN=C(C)N=C1N,HZSAJDVWZRBGIF-UHFFFAOYSA-O,C12H18N4O4PS,345.334,345.078637286
HMDB0002712,"1,5-Anhydrosorbitol",OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,MPCAJMNYNOGXPB-SLPGGIOYSA-N,C6H12O5,164.1565,164.068473494
HMDB0002786,Nitrite,ON=O,IOVCWXUNBOPUCH-UHFFFAOYSA-N,HNO2,47.0134,47.000728281
HMDB0002820,Methylimidazoleacetic acid,CN1C=NC(CC(O)=O)=C1,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,C6H8N2O2,140.1399,140.05857751
HMDB0002825,Theobromine,CN1C=NC2=C1C(O)=NC(=O)N2C,YAPQBXQYLJRXSA-UHFFFAOYSA-N,C7H8N4O2,180.164,180.06472552
HMDB0002865,Oxytocin,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCCC1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,XNOPRXBHLZRZKH-MQYCRUOZSA-N,C43H66N12O12S2,1007.187,1006.436457016
HMDB0002878,Nitrate,[O-][N+]([O-])=O,NHNBFGGVMKEFGY-UHFFFAOYSA-N,NO3,62.0049,61.987817871
HMDB0002886,6-Keto-prostaglandin F1a,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(O)=O,KFGOFTHODYBSGM-ZUNNJUQCSA-N,C20H34O6,370.4804,370.23553882
HMDB0002917,D-Xylitol,OC[C@H](O)[C@@H](O)[C@H](O)CO,HEBKCHPVOIAQTA-SCDXWVJYSA-N,C5H12O5,152.1458,152.068473494
HMDB0002961,Dihydrotestosterone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,NVKAWKQGWWIWPM-ABEVXSGRSA-N,C19H30O2,290.4403,290.224580204
HMDB0002994,Erythritol,OC[C@H](O)[C@H](O)CO,UNXHWFMMPAWVPI-ZXZARUISSA-N,C4H10O4,122.1198,122.057908808
HMDB0003080,Leukotriene D4,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O,YEESKJGWJFYOOK-IJHYULJSSA-N,C25H40N2O6S,496.66,496.26070819
HMDB0003157,Guanidinosuccinic acid,NC(=N)N[C@@H](CC(O)=O)C(O)=O,VVHOUVWJCQOYGG-REOHCLBHSA-N,C5H9N3O4,175.1427,175.059305791
HMDB0003208,Thromboxane,CCCCCCCC[C@H]1OCCC[C@@H]1CCCCCCC,RZWIIPASKMUIAC-VQTJNVASSA-N,C20H40O,296.531,296.307915902
HMDB0003229,Palmitoleic acid,CCCCCC\C=C/CCCCCCCC(O)=O,SECPZKHBENQXJG-FPLPWBNLSA-N,C16H30O2,254.4082,254.224580204
HMDB0003252,Thromboxane B2,CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,XNRNNGPBEPRNAR-JQBLCGNGSA-N,C20H34O6,370.4804,370.23553882
HMDB0003332,3-Methoxy-4-Hydroxyphenylglycol sulfate,COC1=C(O)C=CC(=C1)C(CO)OS(O)(=O)=O,SBKADJXSGGTEPN-UHFFFAOYSA-N,C9H12O7S,264.252,264.030373428
HMDB0003334,Symmetric dimethylarginine,CN\C(NCCC[C@H](N)C(O)=O)=N/C,HVPFXCBJHIIJGS-LURJTMIESA-N,C8H18N4O2,202.2541,202.14297584
HMDB0003337,Oxidized glutathione,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,YPZRWBKMTBYPTK-BJDJZHNGSA-N,C20H32N6O12S2,612.631,612.151961898
HMDB0003345,alpha-D-Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-DVKNGEFBSA-N,C6H12O6,180.1559,180.063388116
HMDB0003366,Propanal,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,C3H6O,58.0791,58.041864814
HMDB0003378,Nitric oxide,[N]=O,MWUXSHHQAYIFBG-UHFFFAOYSA-N,NO,30.0061,29.997988627
HMDB0003379,Triphosphate,OP(O)(=O)OP(O)(=O)OP(O)(O)=O,UNXRWKVEANCORM-UHFFFAOYSA-N,H5O10P3,257.955,257.909555916
HMDB0003464,4-Guanidinobutanoic acid,NC(=N)NCCCC(O)=O,TUHVEAJXIMEOSA-UHFFFAOYSA-N,C5H11N3O2,145.1597,145.085126611
HMDB0003625,Mercury,[Hg++],BQPIGGFYSBELGY-UHFFFAOYSA-N,Hg,200.59,201.970625604
HMDB0003626,(R)-N-Methylsalsolinol,C[C@H]1N(C)CCC2=CC(O)=C(O)C=C12,RKMGOUZXGHZLBJ-SSDOTTSWSA-N,C11H15NO2,193.2423,193.110278729
HMDB0003638,Cadmium,[Cd++],WLZRMCYVCSSEQC-UHFFFAOYSA-N,Cd,112.411,113.903358121
HMDB0003642,Strontium,[Sr++],PWYYWQHXAPXYMF-UHFFFAOYSA-N,Sr,87.62,87.905614339
HMDB0003671,2-Heptanone,CCCCCC(C)=O,CATSNJVOTSVZJV-UHFFFAOYSA-N,C7H14O,114.1855,114.10446507
HMDB0003869,epsilon-(gamma-Glutamyl)lysine,N[C@@H](CCCCNC(=O)CC[C@H](N)C(O)=O)C(O)=O,JPKNLFVGUZRHOB-YUMQZZPRSA-N,C11H21N3O5,275.3015,275.148120797
HMDB0003876,15-HETE,CCCCC[C@H](O)\C=C\C=C/C\C=C/C\C=C/CCCC(O)=O,JSFATNQSLKRBCI-VAEKSGALSA-N,C20H32O3,320.4663,320.23514489
HMDB0003892,(S)-N-Methylsalsolinol,C[C@@H]1N(C)CCC2=CC(O)=C(O)C=C12,RKMGOUZXGHZLBJ-ZETCQYMHSA-N,C11H15NO2,193.2423,193.110278729
HMDB0003933,Pentosidine,N[C@@H](CCCCN1C=CC=C2N=C(NCCC[C@H](N)C(O)=O)N=C12)C(O)=O,AYEKKSTZQYEZPU-RYUDHWBXSA-N,C17H26N6O4,378.4261,378.20155335
HMDB0004063,Metanephrine,CNCC(O)C1=CC(OC)=C(O)C=C1,JWJCTZKFYGDABJ-UHFFFAOYSA-N,C10H15NO3,197.231,197.105193351
HMDB0004080,Anandamide,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO,LGEQQWMQCRIYKG-DOFZRALJSA-N,C22H37NO2,347.5347,347.282429433
HMDB0004085,Tuberculostearic acid,CCCCCCCCC(C)CCCCCCCCC(O)=O,BEOUGZFCUMNGOU-UHFFFAOYSA-N,C19H38O2,298.5038,298.28718046
HMDB0004087,"1-Benzyl-1,2,3,4-tetrahydroisoquinoline",C(C1NCCC2=CC=CC=C12)C1=CC=CC=C1,YRYCIFUZSUMAAY-UHFFFAOYSA-N,C16H17N,223.3129,223.136099549
HMDB0004118,Antimony,[Sb+3],FAWGZAFXDJGWBB-UHFFFAOYSA-N,Sb,121.76,120.903818044
HMDB0004136,D-Threitol,OC[C@@H](O)[C@H](O)CO,UNXHWFMMPAWVPI-QWWZWVQMSA-N,C4H10O4,122.1198,122.057908808
HMDB0004138,Gold,[Au+],ZBKIUFWVEIBQRT-UHFFFAOYSA-N,Au,196.9666,196.966551609
HMDB0004142,Barium,[Ba++],XDFCIPNJCBUZJN-UHFFFAOYSA-N,Ba,137.327,137.905241273
HMDB0004143,Tantalum,[Ta+5],WTKKCYNZRWIVKL-UHFFFAOYSA-N,Ta,180.9479,180.947996346
HMDB0004207,Glutamyllysine,NCCCC[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,BBBXWRGITSUJPB-YUMQZZPRSA-N,C11H21N3O5,275.3015,275.148120797
HMDB0004225,2-Oxoarginine,NC(=N)NCCCC(=O)C(O)=O,ARBHXJXXVVHMET-UHFFFAOYSA-N,C6H11N3O3,173.1698,173.080041233
HMDB0004236,Prostaglandin B2,CCCCC[C@@H](O)\C=C\C1=C(C\C=C/CCCC(O)=O)C(=O)CC1,PRFXRIUZNKLRHM-RYPCXPIFSA-N,C20H30O4,334.4498,334.214409448
HMDB0004259,Acetyl-N-formyl-5-methoxykynurenamine,COC1=CC(C(=O)CCNC(C)=O)=C(NC=O)C=C1,JYWNYMJKURVPFH-UHFFFAOYSA-N,C13H16N2O4,264.2771,264.11100701
HMDB0004264,"14,15-Epoxy-5,8,11-eicosatrienoic acid",CCCCCC1OC1C\C=C/C\C=C/C\C=C/CCCC(O)=O,JBSCUHKPLGKXKH-ILYOTBPNSA-N,C20H32O3,320.4663,320.23514489
HMDB0004362,4-Hydroxynonenal,CCCCCC(O)\C=C\C=O,JVJFIQYAHPMBBX-FNORWQNLSA-N,C9H16O2,156.2221,156.115029756
HMDB0004620,N-a-Acetyl-L-arginine,CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O,SNEIUMQYRCDYCH-LURJTMIESA-N,C8H16N4O3,216.2376,216.122240398
HMDB0004628,Lead,[Pb++],RVPVRDXYQKGNMQ-UHFFFAOYSA-N,Pb,207.2,207.97663585
HMDB0004645,S-Nitrosoglutathione,N[C@@H](CCC(=O)N[C@@H](CSN=O)C(=O)NCC(O)=O)C(O)=O,HYHSBSXUHZOYLX-WDSKDSINSA-N,C10H16N4O7S,336.322,336.073969576
HMDB0004659,8-Isoprostane,[H][C@@]1(CCCCCCC)CCC[C@]1([H])CCCCCCCC,UKVVPDHLUHAJNZ-UXHICEINSA-N,C20H40,280.5316,280.31300128
HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)",[H]C(CO)(CO)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,RCRCTBLIHCHWDZ-DOFZRALJSA-N,C23H38O4,378.5454,378.277009704
HMDB0004667,13-HODE,CCCCC[C@H](O)\C=C\C=C/CCCCCCCC(O)=O,HNICUWMFWZBIFP-IRQZEAMPSA-N,C18H32O3,296.4449,296.23514489
HMDB0004669,9-OxoODE,CCCCC\C=C/C=C/C(=O)CCCCCCCC(O)=O,LUZSWWYKKLTDHU-ZJHFMPGASA-N,C18H30O3,294.429,294.219494826
HMDB0004670,alpha-Dimorphecolic acid,CCCCC\C=C/C=C/[C@@H](O)CCCCCCCC(O)=O,NPDSHTNEKLQQIJ-UINYOVNOSA-N,C18H32O3,296.4449,296.23514489
HMDB0004673,"11,12-Epoxyeicosatrienoic acid",CCCCC\C=C/C[C@H]1O[C@H]1C\C=C/C\C=C/CCCC(O)=O,DXOYQVHGIODESM-LZXKBWHHSA-N,C20H32O3,320.473,320.23514489
HMDB0004679,8-HETE,CCCCC\C=C/C\C=C/C=C/[C@@H](O)C\C=C/CCCC(O)=O,NLUNAYAEIJYXRB-VYOQERLCSA-N,C20H32O3,320.4663,320.23514489
HMDB0004682,11(R)-HETE,CCCCC\C=C/C=C\[C@H](O)C\C=C/C\C=C\CCCC(O)=O,GCZRCCHPLVMMJE-RSPKXIRXSA-N,C20H32O3,320.4663,320.23514489
HMDB0004701,"9,10-Epoxyoctadecenoic acid",CCCCC\C=C/CC1OC1CCCCCCCC(O)=O,FBUKMFOXMZRGRB-YFHOEESVSA-N,C18H32O3,296.4449,296.23514489
HMDB0004702,"12,13-EpOME",CCCCCC1OC1C\C=C/CCCCCCCC(O)=O,CCPPLLJZDQAOHD-FLIBITNWSA-N,C18H32O3,296.4449,296.23514489
HMDB0004704,"9,10-DHOME",CCCCC\C=C/C[C@@H](O)[C@H](O)CCCCCCCC(O)=O,XEBKSQSGNGRGDW-GJWDQICYSA-N,C18H34O4,314.466,314.245709575
HMDB0004705,"12,13-DHOME",CCCCC[C@H](O)[C@@H](O)C\C=C/CCCCCCCC(O)=O,CQSLTKIXAJTQGA-BTDPBSJTSA-N,C18H34O4,314.466,314.245709575
HMDB0004710,"9,10,13-TriHOME",CCCCC[C@H](O)\C=C\[C@@H](O)[C@@H](O)CCCCCCCC(O)=O,NTVFQBIHLSPEGQ-SYMVGPSASA-N,C18H34O5,330.4596,330.240624198
HMDB0004983,Dimethyl sulfone,CS(C)(=O)=O,HHVIBTZHLRERCL-UHFFFAOYSA-N,C2H6O2S,94.133,94.008850126
HMDB0004988,Pi-Methylimidazoleacetic acid,CN1C=NC=C1CC(O)=O,UJCGYTCAMOHYCG-UHFFFAOYSA-N,C6H8N2O2,140.1399,140.05857751
HMDB0005021,Quetiapine,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,URKOMYMAXPYINW-UHFFFAOYSA-N,C21H25N3O2S,383.507,383.166747749
HMDB0005199,(R)-Salsolinol,CC1NCCC2=C1C=C(O)C(O)=C2,IBRKLUSXDYATLG-UHFFFAOYSA-N,C10H13NO2,179.2157,179.094628665
HMDB0005768,Kyotorphin,N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,JXNRXNCCROJZFB-RYUDHWBXSA-N,C15H23N5O4,337.3742,337.175004249
HMDB0005949,Lithium,[Li+],HBBGRARXTFLTSG-UHFFFAOYSA-N,Li,6.941,7.016004049
HMDB0005994,Hexanal,CCCCCC=O,JARKCYVAAOWBJS-UHFFFAOYSA-N,C6H12O,100.1589,100.088815006
HMDB0005998,20-Hydroxyeicosatetraenoic acid,OCCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,NNDIXBJHNLFJJP-DTLRTWKJSA-N,C20H32O3,320.4663,320.23514489
HMDB0006059,20-Carboxy-leukotriene B4,O[C@@H](CCCC(O)=O)\C=C/C=C/C=C/[C@H](O)C\C=C/CCCCC(O)=O,SXWGPVJGNOLNHT-VFLUTPEKSA-N,C20H30O6,366.4486,366.204238692
HMDB0006088,scyllo-Inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CDAISMWEOUEBRE-CDRYSYESSA-N,C6H12O6,180.1559,180.063388116
HMDB0006111,12-HETE,CCCCC\C=C/C[C@H](O)\C=C\C=C/C\C=C/CCCC(O)=O,ZNHVWPKMFKADKW-LQWMCKPYSA-N,C20H32O3,320.4663,320.23514489
HMDB0006112,Malondialdehyde,O=CCC=O,WSMYVTOQOOLQHP-UHFFFAOYSA-N,C3H4O2,72.0627,72.021129372
HMDB0006119,7beta-Hydroxycholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,OYXZMSRRJOYLLO-KGZHIOMZSA-N,C27H46O2,402.6529,402.349780716
HMDB0006478,Isovaleraldehyde,CC(C)CC=O,YGHRJJRRZDOVPD-UHFFFAOYSA-N,C5H10O,86.1323,86.073164942
HMDB0006483,D-Aspartic acid,N[C@H](CC(O)=O)C(O)=O,CKLJMWTZIZZHCS-UWTATZPHSA-N,C4H7NO4,133.1027,133.037507717
HMDB0006695,Prolylhydroxyproline,O[C@@H]1C[C@H](N(C1)C(=O)[C@@H]1CCCN1)C(O)=O,ONPXCLZMBSJLSP-CSMHCCOUSA-N,C10H16N2O4,228.245,228.11100701
HMDB0006730,QYNAD,C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,WKBAPRRMZYHPNB-BXBUPLCLSA-N,C25H35N7O11,609.5857,609.239454997
HMDB0010169,SM(d18:1/16:0),[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,RWKUXQNLWDTSLO-GWQJGLRPSA-N,C39H79N2O6P,703.0281,702.567574782
HMDB0010210,15-KETE,CCCCCC(=O)\C=C\C=C/C\C=C/C\C=C/CCCC(O)=O,YGJTUEISKATQSM-USWFWKISSA-N,C20H30O3,318.4504,318.219494826
HMDB0010222,9-HETE,CCCCC\C=C/C\C=C/CC(O)\C=C/C=C/CCCC(O)=O,KATOYYZUTNAWSA-DLJQHUEDSA-N,C20H32O3,320.4663,320.23514489
HMDB0010384,LysoPC(18:0/0:0),CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,IHNKQIMGVNPMTC-RUZDIDTESA-N,C26H54NO7P,523.6832,523.363789599
HMDB0010395,LysoPC(20:4/0:0),CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,LAXQYRRMGGEGOH-JXRLJXCWSA-N,C28H50NO7P,543.6729,543.332489471
HMDB0010396,"LysoPC(20:4(8Z,11Z,14Z,17Z)/0:0)",CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OC[C@](O)([H])COP([O-])(=O)OCC[N+](C)(C)C,GOMVPVRDBLLHQC-VEJNOCSESA-N,C28H50NO7P,543.6729,543.332489471
HMDB0011134,5-HETE,CCCCC\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CCCC(O)=O,KGIJOOYOSFUGPC-JGKLHWIESA-N,C20H32O3,320.4663,320.23514489
HMDB0011620,Arsenite,O[As](O)O,GCPXMJHSNVMWNM-UHFFFAOYSA-N,AsH3O3,125.9436,125.929815379
HMDB0011635,p-Cresol sulfate,CC1=CC=C(OS(O)(=O)=O)C=C1,WGNAKZGUSRVWRH-UHFFFAOYSA-N,C7H8O4S,188.201,188.014329434
HMDB0011697,SM(d18:1/24:0),[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,QEDPUVGSSDPBMD-XTAIVQBESA-N,C47H95N2O6P,815.259,814.692775785
HMDB0011698,SM(d18:1/26:0),[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,VRAWSAPVSSLIRI-MVUJCARGSA-N,C49H99N2O6P,843.313,842.724075914
HMDB0011738,N2-gamma-Glutamylglutamine,N[C@@H](CCC(=O)N[C@@H](CCC(N)=O)C(O)=O)C(O)=O,JBFYFLXEJFQWMU-WDSKDSINSA-N,C10H17N3O6,275.2585,275.111735291
HMDB0012100,SM(d18:1/18:1),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCCCC\C=C/CCCCCC,FZMKZVXNTLAHFD-RTEXEOPXSA-N,C41H81N2O6P,729.0654,728.583224846
HMDB0012101,SM(d18:1/18:1(9Z)),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCC\C=C/CCCCCCCC,NBEADXWAAWCCDG-QDDWGVBQSA-N,C41H81N2O6P,729.0654,728.583224846
HMDB0012107,SM(d18:1/24:1),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,WKZHECFHXLTOLJ-QYKFWSDSSA-N,C47H93N2O6P,813.2249,812.67712523
HMDB0012895,Arginine vasopressin 1-8,NC1CSSC[C@H](NC(=O)C(CC(O)=N)NC(=O)[C@@H](CCC(O)=N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC2=CC=C(O)C=C2)NC1=O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=N)C(O)=O,SXYIOPJBWYQZRQ-VMPYSSHJSA-N,C44H61N13O12S2,1028.165,1027.400405861
