HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0007989,PC(38:5),CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,MWXAIAMSOXOQJK-JIXVGTEKSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0007990,"PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ARDJUHDXABDVFH-ZHSIBHBUSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0007991,PC(38:6),CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,IESVDEZGAHUQJU-ZLBXKVHBSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0007994,PC(16:0/P-16:0),CCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCCCCCCCCCC,KEVGQWGZKKFGDC-JCUPVDEDSA-N,C40H80NO7P,718.0395,717.567240431
HMDB0007996,PC(16:0/P-18:1(11Z)),CCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCCCC\C=C/CCCCCC,MPQGNHKVOVYEEN-RTVLTNFHSA-N,C42H82NO7P,744.0767,743.582890495
HMDB0007997,PC(16:0/P-18:1(9Z)),CCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC,UQCSRPHVLJIYTA-ADJITVTDSA-N,C42H82NO7P,744.0767,743.582890495
HMDB0008003,PC(16:1(9Z)/18:0),CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,LJUDFFWSOQEQKW-QCFYSATCSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0008004,PC(16:1(9Z)/18:1(11Z)),CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,JUVGBPLHSDPAMK-JSLHZOBYSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0008005,PC(16:1(9Z)/18:1(9Z)),CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ZRCWDIULNHKQRD-RWGOWQMXSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0008006,"PC(16:1(9Z)/18:2(9Z,12Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,QJWDAOSZZYVBJZ-KXESGEQTSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0008010,PC(16:1(9Z)/20:0),[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,YFGYYMPGHQJKLU-HTDYWKJCSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008011,PC(16:1(9Z)/20:1(11Z)),CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,RPEHVLWFOYUNMD-NPCYKUJHSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008012,"PC(16:1(9Z)/20:2(11Z,14Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,IIGHFIDXVYEMME-ZAEMQJNLSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008013,"PC(16:1(9Z)/20:3(5Z,8Z,11Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,SKHRULFMZYNDLW-IRKGUOCTSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008014,"PC(16:1(9Z)/20:3(8Z,11Z,14Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,SCFKGVINVZBYAF-MLQXCARSSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008015,"PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,DYDDZDMJSQYFGN-OIVUZXIWSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008016,"PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,NJKOHDXHBBUJBZ-HVRDEFPWSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008020,PC(38:3),CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,IHEXWEKEFCKFEL-UTIGHQPQSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008021,"PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,XJISBSFDFOVVHI-QIOBQPIHSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008022,"PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,WCODZEYPAWOVBI-UMQSOSPQSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008024,"PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,WNHOGFDQJFYPDE-GBGUCBAQSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008028,PC(16:1(9Z)/P-18:0),CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,IHJLXDUOYHJZQE-IOGJYWBCSA-N,C42H82NO7P,744.0767,743.582890495
HMDB0008029,PC(16:1(9Z)/P-18:1(11Z)),CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,ZFACUKICYTXONE-IWDZABBFSA-N,C42H80NO7P,742.0609,741.567240431
HMDB0008030,PC(16:1(9Z)/P-18:1(9Z)),CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,UMCQOQMEDBTSBS-YJTQHARMSA-N,C42H80NO7P,742.0609,741.567240431
HMDB0008031,PC(18:0/14:0),[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,MZWGYEJOZNRLQE-KXQOOQHDSA-N,C40H80NO8P,734.0389,733.562155053
HMDB0008035,PC(18:0/16:1(9Z)),CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC,QRSPNOMDLRZDPG-QCFYSATCSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0008037,PC(18:0/18:1(11Z)),CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC,AEAMHDRXCYEOCU-HTDYWKJCSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008038,PC(18:0/18:1(9Z)),[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC,ATHVAWFAEPLPPQ-VRDBWYNSSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008039,"PC(18:0/18:2(9Z,12Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,FORFDCPQKJHEBF-VPUSDGANSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008040,"PC(18:0/18:3(6Z,9Z,12Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,KJVJKBRMUDGTKA-NZXQIXPOSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008041,"PC(18:0/18:3(9Z,12Z,15Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,WZCLAXMADUBPSG-RIXBAXMTSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008042,"PC(18:0/18:4(6Z,9Z,12Z,15Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,MGIFJPVLDQAGPZ-ROBDCESFSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008046,"PC(18:0/20:3(5Z,8Z,11Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,QXDDDGCNWRUEFM-UMKMFDOBSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008047,"PC(18:0/20:3(8Z,11Z,14Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,VGSUMLIRUGDCTF-NSMRCOLJSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008048,"PC(18:0/20:4(5Z,8Z,11Z,14Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,PSVRFUPOQYJOOZ-QNPWAGBNSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008049,"PC(18:0/20:4(8Z,11Z,14Z,17Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,HAKKEJDMTIQLJH-UGKDIXSWSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008050,"PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))",CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ZMNDHWFRGYCJKG-UQIQIHEKSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008059,PC(42:1),CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,PAHPUCKPYBHMBM-RURDTVAGSA-N,C50H98NO8P,872.2888,871.703005629
HMDB0008062,PC(18:0/P-18:1(11Z)),CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCCCC\C=C/CCCCCC,JREOXIRIVLLXMO-MWNCGOSWSA-N,C44H86NO7P,772.1299,771.614190623
HMDB0008063,PC(18:0/P-18:1(9Z)),CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC,WKBKYWULQUMFDH-DJRFHFPXSA-N,C44H86NO7P,772.1299,771.614190623
HMDB0008067,PC(18:1(11Z)/16:0),CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,WPAONTMCEBPEAF-KWNHIAGJSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0008068,PC(18:1(11Z)/16:1(9Z)),CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC,FDBAKEKHEMZAPT-JSLHZOBYSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0008069,PC(18:1(11Z)/18:0),CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,VSQJLPDEJFLZDH-ASXRIEHBSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008070,PC(18:1(11Z)/18:1(11Z)),[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC,XUCDYRWWRZBNCQ-BHOZFUPKSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008071,PC(18:1(11Z)/18:1(9Z)),CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FOECFSINPHCSNE-IYXNDCFRSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008072,"PC(18:1(11Z)/18:2(9Z,12Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,YBNAKFLXDDROCX-YGRWKTHCSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008073,"PC(18:1(11Z)/18:3(6Z,9Z,12Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,MRRFMOUCAPXWJC-SSCJOAGESA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008074,"PC(18:1(11Z)/18:3(9Z,12Z,15Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,DPEYXLDDNACOGV-ANVMUZGGSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008075,"PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,QAMLWHXIPWZMCT-WXVJBZSZSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008078,"PC(18:1(11Z)/20:2(11Z,14Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,MLMXSUWPTPCRLG-HYYWERRFSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008079,"PC(18:1(11Z)/20:3(5Z,8Z,11Z))",CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,GUKWLDDRYZDHHJ-QQZUSIKJSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008080,"PC(18:1(11Z)/20:3(8Z,11Z,14Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,ILTMNYOFBVFSJD-NIUYMHGESA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008081,"PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,BHFJAGXKWFRMSK-ZUSAGPHLSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008082,"PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,JZIYIXOCSAGFBB-OYQODMOWSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008083,"PC(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,BLXFIBZJVTVAKI-BLPZMAMRSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008091,PC(18:1(11Z)/24:0),CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FPXADVQYVJYLOJ-IOVWWOAPSA-N,C50H98NO8P,872.2888,871.703005629
HMDB0008092,PC(42:2),CCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PRNSLAVQZUIWHD-PRTODFFFSA-N,C50H96NO8P,870.2729,869.687355565
HMDB0008093,PC(18:1(11Z)/P-16:0),CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,QZDZCTPKRWPFFS-RTVLTNFHSA-N,C42H82NO7P,744.0767,743.582890495
HMDB0008094,PC(18:1(11Z)/P-18:0),CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FDNRZRXSENYWER-JTLDGTJHSA-N,C44H86NO7P,772.1299,771.614190623
HMDB0008095,PC(18:1(11Z)/P-18:1(11Z)),CCCCCC\C=C/CCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCCCC\C=C/CCCCCC,STUDWKIRLPDNHV-RIWLRQSZSA-N,C44H84NO7P,770.114,769.598540559
HMDB0008096,PC(18:1(11Z)/P-18:1(9Z)),CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,JAVZDEIBGKQDCN-VRKRHMBPSA-N,C44H84NO7P,770.114,769.598540559
HMDB0008100,PC(18:1(9Z)/16:0),CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,RRVPPYNAZJRZFR-VYOBOKEXSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0008101,PC(18:1(9Z)/16:1(9Z)),CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC,QJZAWHQVXYMEQR-RWGOWQMXSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0008102,PC(18:1(9Z)/18:0),CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,NMJCSTNQFYPVOR-VHONOUADSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0008103,PC(18:1(9Z)/18:1(11Z)),CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC,GMCZAOACLPIWHN-VZDDXLEPSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0008105,"PC(18:1(9Z)/18:2(9Z,12Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,GDWULUGDXGHJIJ-VJHNMZKJSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0008106,"PC(18:1(9Z)/18:3(6Z,9Z,12Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,KATPUHPZOZWFBR-ZBFGQIGBSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008107,"PC(18:1(9Z)/18:3(9Z,12Z,15Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,FVQGNFUBHWGFCY-HJOYQDMMSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0008108,"PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,VTBLOCMXAXXMCO-ITFWVWPTSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0008111,"PC(18:1(9Z)/20:2(11Z,14Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,MGYXVNKVMWUCEN-UETRTARBSA-N,C46H86NO8P,812.1507,811.609105245
HMDB0008112,"PC(18:1(9Z)/20:3(5Z,8Z,11Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,APIPSPZJMLSCBO-NRTPYZNRSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008113,"PC(18:1(9Z)/20:3(8Z,11Z,14Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,HLJHXSCXSDXLNW-OHDHZNPQSA-N,C46H84NO8P,810.1348,809.593455181
HMDB0008114,"PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,ZAYXPDDGEIJGGW-VSDNDEBUSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008115,"PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,SWOKEJBWARJLGN-ORKYUJCWSA-N,C46H82NO8P,808.1189,807.577805117
HMDB0008116,"PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,PAQLDAUPMINLDS-UTNJSSBTSA-N,C46H80NO8P,806.1031,805.562155053
HMDB0008124,PC(18:1(9Z)/24:0),CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FOWWMXZTRWYEGK-FQUFUIAJSA-N,C50H98NO8P,872.2888,871.703005629
HMDB0008125,PC(18:1(9Z)/24:1(15Z)),CCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,VTFFKKZKTDVMKI-JXSZFMCPSA-N,C50H96NO8P,870.2729,869.687355565
HMDB0008126,PC(18:1(9Z)/P-16:0),CCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FQVFGIZCMMQDNV-NQQLFREJSA-N,C42H82NO7P,744.0767,743.582890495
HMDB0008127,PC(18:1(9Z)/P-18:0),CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,HTJGKEVKFGCWNR-DVBGXPIKSA-N,C44H86NO7P,772.1299,771.614190623
HMDB0008128,PC(18:1(9Z)/P-18:1(11Z)),CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCCCC\C=C/CCCCCC,AXIKTMZHHMNCSC-XDEIMXHKSA-N,C44H84NO7P,770.114,769.598540559
HMDB0008129,PC(18:1(9Z)/P-18:1(9Z)),CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC,BNLANPMAYYCMLY-LCXZALMSSA-N,C44H84NO7P,770.114,769.598540559
HMDB0008133,"PC(18:2(9Z,12Z)/16:0)",CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,FWMYJLDHIVCJCT-ZTIMHPMXSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0008134,"PC(18:2(9Z,12Z)/16:1(9Z))",CCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,PPCVNZFMCABQCL-KXESGEQTSA-N,C42H78NO8P,756.0444,755.546504989
